HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Side,OnboardSpending
Europa,True,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,E,P,0.0
Earth,False,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,False,F,P,1488.0
Europa,True,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,False,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,False,B,P,2085.0
Earth,False,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,False,F,S,828.0
Europa,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Europa,False,55 Cancri e,26.0,False,0.0,4458.0,0.0,1157.0,262.0,True,B,S,5877.0
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,TRAPPIST-1e,40.0,False,0.0,6500.0,88.0,1090.0,0.0,True,D,S,7678.0
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,False,TRAPPIST-1e,24.0,False,90.0,2.0,1324.0,17.0,0.0,True,G,P,1433.0
Europa,True,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,True,A,P,0.0
Earth,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False,F,S,0.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,15.0,0.0,1370.0,False,F,P,1385.0
Earth,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,False,TRAPPIST-1e,28.0,False,0.0,422.0,0.0,1851.0,5166.0,False,E,S,7439.0
Europa,False,55 Cancri e,23.0,False,0.0,584.0,0.0,20.0,2469.0,False,C,P,3073.0
Earth,False,TRAPPIST-1e,23.0,False,368.0,175.0,259.0,1.0,101.0,False,E,S,904.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,1359.0,0.0,0.0,True,F,S,1359.0
Earth,False,TRAPPIST-1e,18.0,False,1194.0,0.0,157.0,6.0,0.0,False,F,S,1357.0
Europa,False,TRAPPIST-1e,67.0,False,350.53903958944284,230.0,0.0,4476.0,241.0,False,F,S,5297.539039589443
Earth,False,PSO J318.5-22,60.0,False,7.0,540.0,1.0,0.0,4.0,True,F,P,552.0
Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,55 Cancri e,49.0,False,331.0,0.0,0.0,318.0,0.0,True,F,P,649.0
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,False,55 Cancri e,26.0,False,386.0,0.0,74.0,0.0,1330.0,False,G,P,1790.0
Earth,True,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,False,TRAPPIST-1e,24.0,False,0.0,2628.0,270.12864211105006,170.0,0.0,True,B,S,3068.12864211105
Europa,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,2.0,0.0,485.74408365437534,0.0,False,G,S,487.74408365437534
Earth,False,TRAPPIST-1e,21.0,False,0.0,5.0,3.0,0.0,476.35311409149364,False,G,S,484.35311409149364
Earth,False,TRAPPIST-1e,59.0,True,1018.0,0.0,209.0,0.0,0.0,False,F,S,1227.0
Earth,True,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,False,TRAPPIST-1e,19.0,False,17.0,0.0,784.0,0.0,2.0,True,F,S,803.0
Europa,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Europa,False,TRAPPIST-1e,32.0,False,247.0,4651.0,0.0,46.0,202.0,True,C,S,5146.0
Europa,False,TRAPPIST-1e,33.0,False,443.0,317.0,0.0,148.0,1260.0,False,C,S,2168.0
Earth,False,TRAPPIST-1e,25.0,False,0.0,0.0,251.0,0.0,552.0,False,F,P,803.0
Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,False,F,S,7404.0
Earth,False,TRAPPIST-1e,44.0,False,695.0,1.0,16.0,0.0,0.0,False,F,P,712.0
Mars,True,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Mars,False,TRAPPIST-1e,19.0,False,417.0,349.0,634.0,3.0,1057.0,True,F,S,2460.0
Mars,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,True,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,PSO J318.5-22,31.0,False,121.0,0.0,0.0,274.0,907.0,False,F,P,1302.0
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False,E,S,0.0
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Mars,False,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,False,F,S,1868.0
Mars,False,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,True,D,P,3223.0
Mars,False,TRAPPIST-1e,36.0,False,520.0,0.0,1865.0,0.0,0.0,True,F,S,2385.0
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Mars,False,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,False,F,P,4976.0
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,False,TRAPPIST-1e,41.0,False,350.53903958944284,1198.0,0.0,124.0,572.0,False,F,S,2244.539039589443
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,False,F,S,689.0
Earth,False,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,False,F,S,715.0
Earth,False,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,True,F,S,733.0
Earth,False,55 Cancri e,27.0,False,0.0,0.0,0.0,685.0,21.0,False,G,S,706.0
Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,False,F,P,7405.0
Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,True,G,S,827.0
Earth,False,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,False,F,P,1559.0
Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,5.0,0.0,2766.0,0.0,False,F,P,2771.0
Earth,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,False,E,P,788.0
Earth,False,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,True,G,S,908.0
Europa,False,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,False,C,S,9432.0
Europa,False,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,False,B,S,6065.0
Europa,True,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,False,B,S,10645.0
Europa,True,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,False,B,S,4729.0
Europa,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,False,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,True,G,P,953.0
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,True,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,False,TRAPPIST-1e,23.0,False,348.0,0.0,0.0,4.0,368.0,False,G,P,720.0
Earth,False,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,False,G,S,4688.0
Earth,True,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,True,G,S,909.0
Earth,False,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,False,G,P,888.0
Earth,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Earth,False,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,False,E,P,791.0
Europa,False,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,True,C,P,6784.0
Earth,False,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,False,E,P,1619.0
Europa,False,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,False,B,P,25400.0
Europa,False,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,False,B,P,4445.0
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Mars,False,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,False,D,S,6498.0
Mars,False,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,False,D,S,1056.0
Mars,False,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,False,D,S,1783.0
Earth,True,55 Cancri e,32.0,True,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Mars,False,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,True,D,P,1251.0
Earth,False,55 Cancri e,17.0,False,177.0,714.4862536656891,0.0,310.0,7.0,False,F,P,1208.4862536656892
Earth,False,TRAPPIST-1e,23.0,False,350.53903958944284,21.0,0.0,0.0,1699.0,False,G,P,2070.539039589443
Earth,False,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,False,F,P,693.0
Earth,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Mars,False,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,False,E,P,1299.0
Mars,False,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,False,F,S,1118.0
Earth,False,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,False,F,S,717.0
Earth,False,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,False,F,P,932.0
Europa,False,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,True,C,P,14744.0
Earth,False,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,False,F,P,569.0
Earth,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Europa,True,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,False,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,False,B,P,7878.0
Europa,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,False,TRAPPIST-1e,27.0,False,8.0,3584.0,0.0,13.0,57.0,True,B,P,3662.0
Mars,False,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,False,F,P,1157.0
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Europa,False,TRAPPIST-1e,31.0,False,417.0,714.4862536656891,7185.0,562.0,792.0,True,E,P,9670.48625366569
Europa,False,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,True,C,S,7972.0
Europa,False,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,True,A,S,10345.0
Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,A,S,0.0
Earth,False,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,True,F,S,1042.0
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,False,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,False,F,S,1493.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Europa,False,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,False,B,P,7513.0
Mars,True,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,False,G,S,679.0
Earth,False,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,False,F,S,871.0
Earth,False,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,False,F,S,873.0
Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,55 Cancri e,34.0,False,350.53903958944284,5637.0,45.0,1936.0,56.0,False,C,P,8024.539039589443
Earth,False,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,False,F,S,722.0
Earth,False,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,False,F,P,1050.0
Mars,False,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,False,D,P,3015.0
Earth,False,TRAPPIST-1e,26.0,True,1869.0,0.0,136.0,0.0,0.0,False,F,P,2005.0
Earth,False,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,False,F,S,2175.0
Earth,False,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,77.0,715.0,False,E,S,792.0
Europa,True,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,B,P,0.0
Earth,False,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,True,F,S,804.0
Earth,False,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,False,E,P,789.0
Earth,True,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Earth,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,E,S,0.0
Europa,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,True,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,True,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,55 Cancri e,28.0,True,5.0,4288.0,0.0,745.0,5.0,True,B,S,5043.0
Europa,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,False,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,False,F,S,715.0
Earth,False,PSO J318.5-22,19.0,False,0.0,0.0,747.0,26.0,0.0,True,G,P,773.0
Earth,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Europa,True,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Earth,False,TRAPPIST-1e,15.0,False,2156.0,0.0,0.0,59.0,2.0,False,F,S,2217.0
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,True,E,S,869.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,True,F,S,884.0
Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,False,G,S,0.0
Mars,False,TRAPPIST-1e,34.0,False,865.0,0.0,257.0,485.74408365437534,35.0,False,F,P,1642.7440836543753
Mars,False,TRAPPIST-1e,14.0,False,928.0,852.0,81.0,0.0,0.0,False,F,P,1861.0
Earth,False,TRAPPIST-1e,19.0,False,4.0,10.0,0.0,1178.0,428.0,False,E,P,1620.0
Earth,False,TRAPPIST-1e,27.0,False,0.0,654.0,22.0,146.0,4.0,True,E,P,826.0
Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,863.0,1.0,1.0,False,F,P,865.0
Earth,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,False,F,S,0.0
Mars,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,False,TRAPPIST-1e,16.0,False,0.0,45.0,2.0,5183.0,170.0,False,B,P,5400.0
Europa,False,55 Cancri e,30.0,False,0.0,7972.0,0.0,0.0,4.0,True,B,P,7976.0
Earth,False,PSO J318.5-22,37.0,False,0.0,10.0,544.0,9.0,299.0,False,F,S,862.0
Earth,True,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,36.0,False,0.0,0.0,38.0,9.0,943.0,False,E,P,990.0
Mars,False,PSO J318.5-22,27.0,False,350.53903958944284,6.0,145.0,144.0,0.0,False,F,P,645.5390395894428
Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,F,P,0.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,1619.0,0.0,False,E,P,1624.0
Earth,False,TRAPPIST-1e,27.0,False,350.53903958944284,34.0,23.0,0.0,275.0,False,G,P,682.5390395894428
Earth,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,27.0,False,0.0,118.0,0.0,5.0,665.0,False,E,S,788.0
Earth,False,TRAPPIST-1e,28.0,False,0.0,14.0,0.0,0.0,615.0,False,F,S,629.0
Europa,False,55 Cancri e,21.0,False,0.0,33.0,0.0,3348.0,55.0,False,B,S,3436.0
Europa,False,TRAPPIST-1e,39.0,False,172.0,1794.0,12.0,4303.0,246.0,False,C,S,6527.0
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,True,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Mars,False,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,False,E,S,0.0
Mars,False,55 Cancri e,21.0,False,513.0,0.0,1749.0,82.0,0.0,True,D,P,2344.0
Europa,False,TRAPPIST-1e,42.0,False,0.0,929.0,967.0,485.74408365437534,481.0,False,E,P,2862.7440836543756
Mars,False,TRAPPIST-1e,22.0,False,10.0,0.0,817.0,471.0,0.0,False,F,S,1298.0
Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Mars,False,TRAPPIST-1e,43.0,False,1821.0,0.0,47.0,29.0,0.0,False,F,S,1897.0
Mars,False,TRAPPIST-1e,42.0,False,1246.0,35.0,16.0,0.0,0.0,False,E,S,1297.0
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,True,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,TRAPPIST-1e,64.0,False,0.0,1737.0,11.0,401.0,752.0,False,B,S,2901.0
Europa,True,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Earth,True,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Mars,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Europa,False,TRAPPIST-1e,59.0,False,0.0,16521.0,0.0,323.0,0.0,True,C,P,16844.0
Europa,False,55 Cancri e,32.0,False,0.0,5755.0,0.0,59.0,122.0,True,D,S,5936.0
Europa,True,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,True,D,S,0.0
Earth,True,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,B,S,0.0
Europa,False,55 Cancri e,55.0,False,113.0,2492.0,41.0,0.0,2376.0,False,A,S,5022.0
Earth,False,TRAPPIST-1e,27.0,False,1445.0,0.0,1.0,2.0,73.0,False,F,P,1521.0
Earth,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,S,0.0
Earth,False,TRAPPIST-1e,55.0,False,62.0,714.4862536656891,0.0,0.0,476.35311409149364,False,G,S,1252.8393677571828
Earth,False,TRAPPIST-1e,23.0,False,39.0,263.0,0.0,0.0,476.35311409149364,True,E,S,778.3531140914936
Earth,False,TRAPPIST-1e,42.0,False,0.0,0.0,750.0,0.0,156.0,False,E,P,906.0
Earth,False,TRAPPIST-1e,35.0,False,553.0,213.0,1733.0,0.0,6.0,True,E,S,2505.0
Earth,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Mars,False,55 Cancri e,27.0,False,1172.0,11.0,3.0,0.0,4.0,False,F,S,1190.0
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Europa,False,TRAPPIST-1e,46.0,False,0.0,1119.0,0.0,3427.0,6595.0,False,C,P,11141.0
Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,False,G,P,0.0
Earth,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,G,P,0.0
Mars,False,TRAPPIST-1e,33.0,False,20.0,0.0,384.0,557.0,0.0,False,D,P,961.0
Europa,False,TRAPPIST-1e,34.0,False,98.0,715.0,29.0,5732.0,1902.0,False,B,P,8476.0
Europa,False,TRAPPIST-1e,49.0,False,3573.0,1308.0,316.0,641.0,25.0,False,B,P,5863.0
Earth,False,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,320.0,352.0,False,G,P,677.0
Earth,False,TRAPPIST-1e,28.0,False,0.0,1073.0,0.0,0.0,5.0,True,F,P,1078.0
Europa,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Earth,True,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Europa,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Europa,False,TRAPPIST-1e,38.0,False,0.0,1793.0,479.0,9.0,4987.0,False,C,P,7268.0
Mars,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,TRAPPIST-1e,17.0,False,1471.0,0.0,0.0,45.0,16.0,False,F,S,1532.0
Earth,False,TRAPPIST-1e,26.0,False,9.0,0.0,0.0,0.0,878.0,False,G,P,887.0
Earth,False,TRAPPIST-1e,23.0,False,59.0,0.0,0.0,681.0,0.0,False,F,P,740.0
Earth,False,55 Cancri e,24.0,False,930.0,691.0,838.0,0.0,0.0,False,F,S,2459.0
Earth,False,TRAPPIST-1e,23.0,False,0.0,15.0,831.0,16.0,3.0,False,F,S,865.0
Earth,False,TRAPPIST-1e,24.0,False,0.0,86.0,704.0,0.0,1.0,True,E,S,791.0
Mars,False,PSO J318.5-22,32.0,False,666.0,0.0,0.0,252.0,1.0,True,D,S,919.0
Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,F,S,0.0
Earth,False,TRAPPIST-1e,23.0,False,13.0,12.0,0.0,762.0,0.0,True,F,S,787.0
Earth,False,TRAPPIST-1e,42.0,False,126.0,0.0,266.0,445.0,12.0,False,G,S,849.0
Europa,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,C,S,0.0
Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
Europa,False,TRAPPIST-1e,37.0,False,0.0,6506.0,0.0,764.0,0.0,True,C,P,7270.0
Europa,True,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,C,P,0.0
